gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,playType,yardlineSide,yardlineNumber,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,preSnapVisitorScore,preSnapHomeScore,gameClock,absoluteYardlineNumber,penaltyCodes,penaltyJerseyNumbers,passResult,offensePlayResult,playResult,epa,isDefensivePI
2018111105,2600,(3:12) (Shotgun) P.Mahomes pass short right to A.Sherman to ARZ 49 for 2 yards (O.Pierre; B.Baker).,3,3,14,KC,play_type_pass,KC,49,SHOTGUN,"2 RB, 1 TE, 2 WR",6,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,14,20,03:12:00,59,,,C,2,2,-1.60822097990305,FALSE
2018111105,2671,(1:48) J.Rosen pass short right to C.Kirk pushed ob at ARZ 25 for 2 yards (B.Niemann).,3,2,7,ARI,play_type_pass,ARI,23,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,3,"4 DL, 3 LB, 4 DB",TRADITIONAL,14,20,01:48:00,87,,,C,2,2,-0.762042367611834,FALSE
2018111105,2700,(1:11) (Shotgun) J.Rosen pass short left to L.Fitzgerald to ARZ 29 for 4 yards (O.Scandrick; K.Fuller).,3,3,5,ARI,play_type_pass,ARI,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,6,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,20,01:11:00,85,,,C,4,4,-1.36269277445158,FALSE
2018111105,2751,(:20) (Shotgun) P.Mahomes pass short left to T.Hill pushed ob at KC 40 for 16 yards (B.Benwikere).,3,1,10,KC,play_type_pass,KC,24,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,14,20,00:20:00,34,,,C,16,16,1.05411156626398,FALSE
2018111105,2797,(15:00) (Shotgun) P.Mahomes pass short right to T.Hill ran ob at KC 44 for 4 yards.,4,1,10,KC,play_type_pass,KC,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"4 DL, 2 LB, 5 DB",TRADITIONAL,14,20,15:00:00,70,,,C,4,4,-0.243035983900252,FALSE
2018111105,2880,(13:32) (Shotgun) P.Mahomes sacked at KC 33 for -7 yards (J.Bynes).,4,3,10,KC,play_type_sack,KC,40,SHOTGUN,"1 RB, 1 TE, 3 WR",7,5,"3 DL, 3 LB, 5 DB",TRADITIONAL,14,20,13:32:00,70,,,S,-7,-7,-2.07537228112903,FALSE
2018111105,2924,(12:50) J.Rosen pass deep left to D.Johnson pushed ob at ARZ 40 for 23 yards (B.Niemann).,4,1,10,ARI,play_type_pass,ARI,17,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,14,20,12:50:00,27,,,C,23,23,1.70132821253186,FALSE
2018111105,2953,(12:19) (Shotgun) J.Rosen pass short left intended for D.Johnson INTERCEPTED by J.Houston at ARZ 35. J.Houston to ARZ 31 for 4 yards (D.Johnson).,4,1,10,ARI,play_type_pass,ARI,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,14,20,12:19:00,50,,,IN,0,0,-5.79440019270656,FALSE
2018111105,3007,(11:40) (Shotgun) P.Mahomes pass short left to T.Kelce pushed ob at ARZ 19 for 6 yards (B.Benwikere).,4,2,4,KC,play_type_pass,ARI,25,SHOTGUN,"1 RB, 2 TE, 2 WR",6,2,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,14,20,11:40:00,35,,,C,6,6,0.592576637132938,FALSE
2018111105,3036,(11:01) (Shotgun) P.Mahomes pass short left to K.Hunt pushed ob at ARZ 3 for 16 yards (A.Bethea).,4,1,10,KC,play_type_pass,ARI,19,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,14,20,11:01:00,29,,,C,16,16,1.09654907504252,FALSE
2018111105,3184,(8:23) (Shotgun) J.Rosen pass incomplete short left.,4,2,20,ARI,play_type_pass,ARI,27,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,08:23:00,37,,,I,0,0,-0.848220893790146,FALSE
2018111105,3206,"(8:19) (Shotgun) J.Rosen pass incomplete deep middle to J.Nelson (O.Scandrick) [J.Houston]. Penalty on ARZ-A.Smith, Offensive Holding, declined.",4,3,20,ARI,play_type_pass,ARI,27,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,08:19:00,37,OH,ARI 71,I,0,0,-1.52488475042099,FALSE
2018111105,3320,(6:30) (Shotgun) P.Mahomes pass incomplete deep right to T.Hill.,4,3,7,KC,play_type_pass,KC,13,EMPTY,"1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB",TRADITIONAL,14,26,06:30:00,97,,,I,0,0,-1.24891373086144,FALSE
2018111105,3378,(6:11) (Shotgun) J.Rosen pass short middle to R.Seals-Jones to ARZ 30 for 6 yards (E.Murray).,4,1,10,ARI,play_type_pass,ARI,24,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,14,26,06:11:00,34,,,C,6,6,-0.0775592511274212,FALSE
2018111105,3406,"(5:50) (No Huddle, Shotgun) J.Rosen pass incomplete short left to C.Kirk.",4,2,4,ARI,play_type_pass,ARI,30,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,14,26,05:50:00,40,,,I,0,0,-0.820833205899421,FALSE
2018111105,3449,"(5:21) (No Huddle, Shotgun) J.Rosen sacked at ARZ 33 for -7 yards (C.Jones).",4,1,10,ARI,play_type_sack,ARI,40,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,05:21:00,50,,,S,-7,-7,-0.796648717130427,FALSE
2018111105,3468,"(4:55) (No Huddle, Shotgun) J.Rosen pass short middle to D.Johnson to ARZ 40 for 7 yards (D.Sorensen; D.O'Daniel).",4,2,17,ARI,play_type_pass,ARI,33,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,04:55:00,43,,,C,7,7,-0.377206098873772,FALSE
2018111105,3492,"(4:31) (No Huddle, Shotgun) J.Rosen pass short right to R.Seals-Jones to 50 for 10 yards (D.Sorensen).",4,3,10,ARI,play_type_pass,ARI,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,04:31:00,50,,,C,10,10,1.72720756024002,FALSE
2018111105,3516,"(4:01) (No Huddle, Shotgun) J.Rosen pass short left to L.Fitzgerald to KC 35 for 15 yards (K.Fuller).",4,1,10,ARI,play_type_pass,,50,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,04:01:00,60,,,C,15,15,0.823500701167296,FALSE
2018111105,3540,"(3:36) (No Huddle, Shotgun) J.Rosen pass incomplete short right to R.Seals-Jones [B.Speaks].",4,1,10,ARI,play_type_pass,KC,35,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,03:36:00,75,,,I,0,0,-0.275365585085551,FALSE
2018111105,3594,(3:23) (Shotgun) J.Rosen sacked at ARZ 47 for -8 yards (A.Bailey).,4,2,20,ARI,play_type_sack,KC,45,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,03:23:00,65,,,S,-8,-8,-1.16640445084473,FALSE
2018111105,3613,(2:54) (Shotgun) J.Rosen pass incomplete short left to R.Seals-Jones [D.Ford].,4,3,28,ARI,play_type_pass,ARI,47,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,02:54:00,57,,,I,0,0,-1.22930579335684,FALSE
2018111105,3635,(2:49) (Shotgun) J.Rosen sacked at ARZ 40 for -7 yards (D.Ford).,4,4,28,ARI,play_type_sack,ARI,47,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,02:49:00,57,,,S,-7,-7,-3.22797109013183,FALSE
2018111105,3828,(2:00) (Shotgun) J.Rosen pass short middle to R.Seals-Jones to ARZ 25 for 8 yards (E.Murray).,4,2,1,ARI,play_type_pass,ARI,17,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,02:00:00,27,,,C,8,8,0.610240773801255,FALSE
2018111105,3852,"(1:39) (No Huddle, Shotgun) J.Rosen pass incomplete short right to L.Fitzgerald.",4,1,10,ARI,play_type_pass,ARI,25,SHOTGUN,"1 RB, 1 TE, 3 WR",5,6,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,01:39:00,35,,,I,0,0,-0.234207829958317,FALSE
2018111105,3874,(1:36) (Shotgun) J.Rosen pass short left to D.Johnson pushed ob at ARZ 35 for 10 yards (D.O'Daniel) [B.Speaks].,4,2,10,ARI,play_type_pass,ARI,25,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB",SCRAMBLE,14,26,01:36:00,35,,,C,10,10,0.515000165472494,FALSE
2018111105,3903,(1:29) (No Huddle) J.Rosen pass incomplete short left to C.Kirk (S.Nelson).,4,1,10,ARI,play_type_pass,ARI,35,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,01:29:00,45,,,I,0,0,-0.216239706449593,FALSE
2018111105,3935,(1:25) (Shotgun) J.Rosen pass short middle to R.Seals-Jones to ARZ 41 for 6 yards (D.O'Daniel; D.Sorensen).,4,2,10,ARI,play_type_pass,ARI,35,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,01:25:00,45,,,C,6,6,-0.274238614497777,FALSE
2018111105,3959,"(1:01) (No Huddle, Shotgun) J.Rosen pass incomplete short left to C.Kirk.",4,3,4,ARI,play_type_pass,ARI,41,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,01:01:00,51,,,I,0,0,-0.664005427294336,FALSE
2018111105,3981,(:59) (Shotgun) J.Rosen pass short right to L.Fitzgerald to 50 for 9 yards (K.Fuller).,4,4,4,ARI,play_type_pass,ARI,41,SHOTGUN,"1 RB, 1 TE, 3 WR",5,5,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,00:59:00,51,,,C,9,9,1.41671646597869,FALSE
2018111105,4022,(:49) (Shotgun) J.Rosen pass short left to L.Fitzgerald to KC 46 for 4 yards (D.O'Daniel; D.Sorensen).,4,1,10,ARI,play_type_pass,,50,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,00:49:00,60,,,C,4,4,-0.153660336761873,FALSE
2018111105,4046,(:22) (Shotgun) J.Rosen pass short left intended for R.Seals-Jones INTERCEPTED by S.Nelson at KC 35. S.Nelson pushed ob at ARZ 30 for 35 yards (J.Rosen).,4,2,6,ARI,play_type_pass,KC,46,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 2 LB, 6 DB",TRADITIONAL,14,26,00:22:00,64,,,IN,0,0,-4.18767600439375,FALSE
2018111106,51,(15:00) J.Sirles reported in as eligible.  M.Barkley pass deep right to R.Foster ran ob at NYJ 28 for 47 yards.,1,1,10,BUF,play_type_pass,BUF,25,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",7,7,"4 DL, 3 LB, 4 DB",TRADITIONAL,0,0,15:00:00,85,,,C,47,47,2.83091070741928,FALSE
2018111106,134,(14:07) J.McCown pass short right to Q.Enunwa to NYJ 30 for 5 yards (T.Edmunds; M.Milano).,1,1,10,NYJ,play_type_pass,NYJ,25,EMPTY,"1 RB, 3 TE, 1 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,7,0,14:07:00,35,,,C,5,5,-0.187142521689869,FALSE
2018111106,179,(12:57) (Shotgun) J.McCown pass incomplete short left to Q.Enunwa (J.Hughes).,1,3,6,NYJ,play_type_pass,NYJ,29,EMPTY,"2 RB, 0 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,0,12:57:00,39,,,I,0,0,-1.67410165260534,FALSE
2018111106,226,(12:43) M.Barkley pass incomplete deep middle to Z.Jones.,1,1,10,BUF,play_type_pass,BUF,29,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,5,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,7,0,12:43:00,81,,,I,0,0,-0.546362412690399,FALSE
2018111106,301,(11:47) (Shotgun) M.Barkley pass incomplete short middle to Z.Jones (M.Maye).,1,3,14,BUF,play_type_pass,BUF,25,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,0,11:47:00,85,,,I,0,0,-1.63648079821651,FALSE
2018111106,390,(10:20) (Shotgun) J.McCown sacked at NYJ 42 for -6 yards (J.Poyer).,1,3,6,NYJ,play_type_sack,NYJ,48,EMPTY,"2 RB, 0 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,0,10:20:00,58,,,S,-6,-6,-2.20739589121369,FALSE
2018111106,476,(8:14) J.Sirles reported in as eligible.  M.Barkley pass incomplete deep left to K.Benjamin (M.Claiborne) [J.Adams].,1,1,10,BUF,play_type_pass,BUF,43,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",8,5,"4 DL, 3 LB, 4 DB",TRADITIONAL,7,0,08:14:00,67,,,I,0,0,-0.5116426203428,FALSE
2018111106,532,(7:31) (Shotgun) M.Barkley pass incomplete deep left to T.Pryor.,1,3,6,BUF,play_type_pass,BUF,47,SHOTGUN,"1 RB, 0 TE, 4 WR",7,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,0,07:31:00,63,,,I,0,0,-1.78257113260962,FALSE
2018111106,554,(7:26) (Punt formation) L.Thomas pass short right to R.Foster to NYJ 38 for 15 yards (C.Peake).,1,4,6,BUF,play_type_pass,BUF,47,,"1 RB, 1 TE, 1 WR,1 P,4 LB,1 LS,1 DL,1 DB",,0,"0 DL, 4 LB, 4 DB, 1 TE,2 WR",UNKNOWN,7,0,07:26:00,63,,,C,15,15,4.09947171150213,FALSE
2018111106,603,(5:59) (Shotgun) M.Barkley pass short middle to L.McCoy to NYJ 33 for 5 yards (D.Lee) [H.Anderson].,1,2,10,BUF,play_type_pass,NYJ,38,SHOTGUN,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,7,0,05:59:00,48,,,C,5,5,-0.282231635788238,FALSE
2018111106,627,(5:14) (Shotgun) M.Barkley pass short left to Z.Jones pushed ob at NYJ 25 for 8 yards (T.Johnson).,1,3,5,BUF,play_type_pass,NYJ,33,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,0,05:14:00,43,,,C,8,8,1.31288298780191,FALSE
2018111106,693,(3:11) (Shotgun) M.Barkley pass incomplete short left to K.Benjamin (M.Claiborne) [L.Williams].,1,1,10,BUF,play_type_pass,NYJ,14,SHOTGUN,"1 RB, 2 TE, 2 WR",6,6,"4 DL, 3 LB, 4 DB",TRADITIONAL,7,0,03:11:00,24,,,I,0,0,-0.190441928713767,FALSE
2018111106,736,"(2:25) (Shotgun) M.Barkley pass short right to Z.Jones to NYJ 1 for 10 yards (A.Williamson). FUMBLES (A.Williamson), recovered by BUF-J.Croom at NYJ 0. TOUCHDOWN.",1,3,7,BUF,play_type_pass,NYJ,11,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,0,02:25:00,21,,,C,11,11,2.46809392426595,FALSE
2018111106,819,(1:38) J.McCown pass incomplete short left to E.Tomlinson (J.Phillips).,1,2,11,NYJ,play_type_pass,NYJ,24,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,6,"4 DL, 3 LB, 4 DB",TRADITIONAL,14,0,01:38:00,34,,,I,0,0,-0.925077405584413,FALSE
2018111106,841,(1:32) (Shotgun) J.McCown pass incomplete short right to E.McGuire.,1,3,11,NYJ,play_type_pass,NYJ,24,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB",TRADITIONAL,14,0,01:32:00,34,,,I,0,0,-1.6091906166954,FALSE
2018111106,888,(1:17) M.Barkley pass deep right to Z.Jones to NYJ 40 for 33 yards (B.Skrine).,1,1,10,BUF,play_type_pass,BUF,27,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,7,"2 DL, 4 LB, 5 DB",TRADITIONAL,14,0,01:17:00,83,,,C,33,33,2.1111992995813,FALSE
2018111106,950,(15:00) M.Barkley pass incomplete deep left to Z.Jones (M.Claiborne).,2,2,10,BUF,play_type_pass,NYJ,40,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,14,0,15:00:00,70,,,I,0,0,-0.732928477784987,FALSE
2018111106,972,(14:54) (Shotgun) M.Barkley pass short right to Z.Jones to NYJ 31 for 9 yards (T.Johnson).,2,3,10,BUF,play_type_pass,NYJ,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB",TRADITIONAL,14,0,14:54:00,70,,,C,9,9,-0.481491030837218,FALSE
2018111106,1064,(13:52) (Shotgun) J.McCown pass incomplete short middle to J.Kearse.,2,1,10,NYJ,play_type_pass,NYJ,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,17,0,13:52:00,85,,,I,0,0,-0.541424567184249,FALSE
2018111106,1093,(13:46) (Shotgun) J.McCown pass short right to J.Kearse to NYJ 33 for 8 yards (T.Edmunds).,2,2,10,NYJ,play_type_pass,NYJ,25,EMPTY,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,17,0,13:46:00,85,,,C,8,8,-0.326798609007517,FALSE
2018111106,1117,(13:09) J.McCown pass incomplete short right to E.McGuire.,2,3,2,NYJ,play_type_pass,NYJ,33,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,3,"3 DL, 3 LB, 5 DB",TRADITIONAL,17,0,13:09:00,77,,,I,0,0,-1.65248534132958,FALSE
2018111106,1213,(11:46) (Shotgun) M.Barkley pass short right to Z.Jones to BUF 47 for 5 yards (B.Skrine).,2,3,4,BUF,play_type_pass,BUF,42,SHOTGUN,"2 RB, 0 TE, 3 WR",7,5,"3 DL, 3 LB, 5 DB",TRADITIONAL,17,0,11:46:00,52,,,C,5,5,1.68784428147283,FALSE
2018111106,1321,(8:53) M.Barkley pass short left to A.Holmes to NYJ 7 for 22 yards (B.Skrine).,2,1,10,BUF,play_type_pass,NYJ,29,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,17,0,08:53:00,81,,,C,22,22,1.43824418401111,FALSE
2018111106,1345,"(8:02) D.Dawkins reported in as eligible.  M.Barkley pass short left to D.Dawkins for 7 yards, TOUCHDOWN.",2,1,7,BUF,play_type_pass,NYJ,7,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",7,7,"4 DL, 3 LB, 4 DB",TRADITIONAL,17,0,08:02:00,103,,,C,7,7,1.60311015727501,FALSE
2018111106,1439,(7:28) (Shotgun) J.McCown pass short left to I.Crowell to NYJ 41 for 18 yards (T.Johnson).,2,2,17,NYJ,play_type_pass,NYJ,23,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,24,0,07:28:00,87,,,C,18,18,1.57129161540379,FALSE
2018111106,1467,(6:50) (Shotgun) J.McCown pass short right to I.Crowell to NYJ 41 for no gain (T.Johnson).,2,1,10,NYJ,play_type_pass,NYJ,41,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,24,0,06:50:00,69,,,C,0,0,-0.438355409182384,FALSE
2018111106,1603,(4:08) (Shotgun) J.McCown pass deep left intended for T.Cannon INTERCEPTED by M.Milano [J.Hughes] at BUF 17. M.Milano to BUF 46 for 29 yards (B.Shell; C.Herndon).,2,1,20,NYJ,play_type_pass,BUF,47,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,24,0,04:08:00,57,,,IN,0,0,-5.29324654109155,FALSE
2018111106,1880,(:35) (Shotgun) J.McCown pass short left to C.Peake pushed ob at NYJ 48 for 11 yards (R.Bush).,2,1,10,NYJ,play_type_pass,NYJ,37,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,31,0,00:35:00,73,,,C,11,11,0.279237922786445,FALSE
2018111106,1904,(:29) (Shotgun) J.McCown sacked at NYJ 40 for -8 yards (J.Hughes).,2,1,10,NYJ,play_type_sack,NYJ,48,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,31,0,00:29:00,62,,,S,-8,-8,-0.404084408001503,FALSE
2018111106,1940,(:22) (Shotgun) J.McCown pass short right to C.Herndon to BUF 49 for 11 yards (T.Edmunds; J.Poyer).,2,2,18,NYJ,play_type_pass,NYJ,40,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,31,0,00:22:00,70,,,C,11,11,0.038264814751817,FALSE
2018111106,1981,(:15) (Shotgun) J.McCown pass incomplete deep middle to R.Matthews (L.Wallace) [L.Alexander].,2,3,7,NYJ,play_type_pass,BUF,49,SHOTGUN,"1 RB, 1 TE, 3 WR",6,6,"3 DL, 3 LB, 5 DB",TRADITIONAL,31,0,00:15:00,59,,,I,0,0,-0.542864328967052,FALSE
2018111106,2020,(:10) (Shotgun) J.McCown pass short middle to E.McGuire to BUF 37 for 12 yards (M.Milano; R.Bush).,2,4,7,NYJ,play_type_pass,BUF,49,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,31,0,00:10:00,59,,,C,12,12,1.45862396435134,FALSE
2018111106,2140,(14:55) J.McCown pass incomplete deep right to T.Cannon [K.Williams].,3,1,10,NYJ,play_type_pass,NYJ,28,SINGLEBACK,"2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,31,3,14:55:00,82,,,I,0,0,-0.546323037485947,FALSE
2018111106,2166,(14:49) J.McCown pass short right to Q.Enunwa to NYJ 35 for 7 yards (M.Milano).,3,2,10,NYJ,play_type_pass,NYJ,28,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,31,3,14:49:00,82,,,C,7,7,-0.453074995599611,FALSE
2018111106,2190,(14:17) (Shotgun) J.McCown pass short right to E.McGuire to NYJ 39 for 4 yards (T.White).,3,3,3,NYJ,play_type_pass,NYJ,35,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,31,3,14:17:00,75,,,C,4,4,1.68097413517765,FALSE
2018111106,2214,(13:48) (Shotgun) J.McCown pass incomplete short middle to E.McGuire.,3,1,10,NYJ,play_type_pass,NYJ,39,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,31,3,13:48:00,71,,,I,0,0,-0.51930474929229,FALSE
2018111106,2257,(13:07) (Shotgun) J.McCown pass incomplete short left to Q.Enunwa (K.Williams).,3,3,10,NYJ,play_type_pass,NYJ,39,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB",TRADITIONAL,31,3,13:07:00,71,,,I,0,0,-1.73693876052784,FALSE
2018111106,2304,(12:53) (Shotgun) M.Barkley pass short left to I.McKenzie pushed ob at BUF 31 for 14 yards (M.Maye).,3,1,10,BUF,play_type_pass,BUF,17,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB",TRADITIONAL,31,3,12:53:00,27,,,C,14,14,1.18347109208261,FALSE
2018111106,2436,(9:33) J.McCown pass short left to C.Herndon pushed ob at BUF 47 for 22 yards (T.Edmunds).,3,2,6,NYJ,play_type_pass,NYJ,31,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_LEFT,31,3,09:33:00,79,,,C,22,22,1.94958151505886,FALSE
2018111106,2481,(8:23) (Shotgun) J.McCown sacked at BUF 31 for -5 yards (S.Lawson).,3,1,10,NYJ,play_type_sack,BUF,26,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,31,3,08:23:00,36,,,S,-5,-5,-0.549014592662999,FALSE
2018111106,2521,(7:09) (Shotgun) J.McCown pass short middle to J.Kearse to BUF 5 for 8 yards (M.Hyde; R.Bush).,3,1,10,NYJ,play_type_pass,BUF,13,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,31,3,07:09:00,23,,,C,8,8,0.399859900577039,FALSE
2018111106,2621,(5:50) M.Barkley pass short right to Z.Jones pushed ob at BUF 49 for 12 yards (B.Skrine).,3,2,8,BUF,play_type_pass,BUF,37,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,31,10,05:50:00,47,,,C,12,12,1.29773030796225,FALSE
2018111106,2650,"(5:18) M.Barkley pass short right to L.Thomas to NYJ 45 for 6 yards (D.Lee). PENALTY on BUF-J.Mills, Illegal Block Above the Waist, 10 yards, enforced at 50.",3,1,10,BUF,play_type_pass,BUF,49,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,31,10,05:18:00,59,IBW,BUF 79,C,6,-9,-0.59131626976436,FALSE
2018111106,2686,(4:56) M.Barkley pass incomplete short right to K.Benjamin (J.Adams).,3,1,19,BUF,play_type_pass,BUF,40,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,31,10,04:56:00,50,,,I,0,0,-0.518317146548976,FALSE
2018111106,2734,(4:10) (Shotgun) M.Barkley pass deep left to R.Foster to NYJ 18 for 43 yards (M.Claiborne).,3,3,20,BUF,play_type_pass,BUF,39,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"2 DL, 4 LB, 5 DB",TRADITIONAL,31,10,04:10:00,49,,,C,43,43,3.98457238879807,FALSE
2018111106,2800,(2:08) (Shotgun) M.Barkley pass short left to Z.Jones to NYJ 4 for 8 yards (T.Johnson).,3,3,4,BUF,play_type_pass,NYJ,12,SHOTGUN,"1 RB, 1 TE, 3 WR",7,5,"3 DL, 3 LB, 5 DB",TRADITIONAL,31,10,02:08:00,98,,,C,8,8,1.13605858588849,FALSE
